"","V1","V2"
"4716","hsa:6774","hsa:5292"
"4717","hsa:6774","hsa:4772"
"4718","hsa:6774","hsa:1277"
"4719","hsa:6774","hsa:1278"
"4720","hsa:6774","hsa:3592"
"4721","hsa:6774","hsa:3593"
"4722","hsa:6774","hsa:595"
"4723","hsa:6774","hsa:5743"
"4724","hsa:6774","hsa:7422"
"4725","hsa:6777","hsa:2625"
"4726","hsa:6777","hsa:3559"
"4727","hsa:6777","hsa:3566"
"4728","hsa:6777","hsa:3565"
"4729","hsa:6777","hsa:3558"
"4730","hsa:6777","hsa:50943"
"4731","hsa:6777","hsa:595"
"4732","hsa:5594","hsa:596"
"4733","hsa:5594","hsa:2353"
"4734","hsa:5594","hsa:3725"
"4735","hsa:5594","hsa:8986"
"4736","hsa:5594","hsa:9252"
"4737","hsa:5594","hsa:4790"
"4738","hsa:5594","hsa:5970"
"4739","hsa:5594","hsa:4087"
"4740","hsa:5594","hsa:4088"
"4741","hsa:5594","hsa:2002"
"4742","hsa:5594","hsa:4843"
"4743","hsa:5594","hsa:7124"
"4744","hsa:5594","hsa:3569"
"4745","hsa:5594","hsa:3592"
"4746","hsa:5594","hsa:3593"
"4747","hsa:5594","hsa:3606"
"4748","hsa:5594","hsa:51561"
"4749","hsa:5594","hsa:3552"
"4750","hsa:5594","hsa:3553"
"4751","hsa:5594","hsa:6667"
"4752","hsa:5595","hsa:596"
"4753","hsa:5595","hsa:2353"
"4754","hsa:5595","hsa:3725"
"4755","hsa:5595","hsa:8986"
"4756","hsa:5595","hsa:9252"
"4757","hsa:5595","hsa:4790"
"4758","hsa:5595","hsa:5970"
"4759","hsa:5595","hsa:4087"
"4760","hsa:5595","hsa:4088"
"4761","hsa:5595","hsa:2002"
"4762","hsa:5595","hsa:4843"
"4763","hsa:5595","hsa:7124"
"4764","hsa:5595","hsa:3569"
"4765","hsa:5595","hsa:3592"
"4766","hsa:5595","hsa:3593"
"4767","hsa:5595","hsa:3606"
"4768","hsa:5595","hsa:51561"
"4769","hsa:5595","hsa:3552"
"4770","hsa:5595","hsa:3553"
"4771","hsa:5595","hsa:6667"
"4772","hsa:10000","hsa:1147"
"4773","hsa:10000","hsa:3551"
"4774","hsa:10000","hsa:8517"
"4775","hsa:10000","hsa:2931"
"4776","hsa:10000","hsa:2932"
"4777","hsa:10000","hsa:2309"
"4778","hsa:10000","hsa:572"
"4779","hsa:10000","hsa:4790"
"4780","hsa:10000","hsa:5970"
"4781","hsa:10000","hsa:4193"
"4782","hsa:10000","hsa:7249"
"4783","hsa:10000","hsa:7248"
"4784","hsa:10000","hsa:4846"
"4785","hsa:207","hsa:1147"
"4786","hsa:207","hsa:3551"
"4787","hsa:207","hsa:8517"
"4788","hsa:207","hsa:2931"
"4789","hsa:207","hsa:2932"
"4790","hsa:207","hsa:2309"
"4791","hsa:207","hsa:572"
"4792","hsa:207","hsa:4790"
"4793","hsa:207","hsa:5970"
"4794","hsa:207","hsa:4193"
"4795","hsa:207","hsa:7249"
"4796","hsa:207","hsa:7248"
"4797","hsa:207","hsa:4846"
"4798","hsa:208","hsa:1147"
"4799","hsa:208","hsa:3551"
"4800","hsa:208","hsa:8517"
"4801","hsa:208","hsa:2931"
"4802","hsa:208","hsa:2932"
"4803","hsa:208","hsa:2309"
"4804","hsa:208","hsa:572"
"4805","hsa:208","hsa:4790"
"4806","hsa:208","hsa:5970"
"4807","hsa:208","hsa:4193"
"4808","hsa:208","hsa:7249"
"4809","hsa:208","hsa:7248"
"4810","hsa:208","hsa:4846"
"4811","hsa:3265","hsa:5894"
"4812","hsa:3265","hsa:673"
"4813","hsa:3265","hsa:5594"
"4814","hsa:3265","hsa:5595"
"4815","hsa:3265","hsa:1432"
"4816","hsa:3265","hsa:5600"
"4817","hsa:3265","hsa:5603"
"4818","hsa:3265","hsa:6300"
"4819","hsa:3845","hsa:5894"
"4820","hsa:3845","hsa:673"
"4821","hsa:3845","hsa:5594"
"4822","hsa:3845","hsa:5595"
"4823","hsa:3845","hsa:1432"
"4824","hsa:3845","hsa:5600"
"4825","hsa:3845","hsa:5603"
"4826","hsa:3845","hsa:6300"
"4827","hsa:4893","hsa:5894"
"4828","hsa:4893","hsa:673"
"4829","hsa:4893","hsa:5594"
"4830","hsa:4893","hsa:5595"
"4831","hsa:4893","hsa:1432"
"4832","hsa:4893","hsa:5600"
"4833","hsa:4893","hsa:5603"
"4834","hsa:4893","hsa:6300"
"4835","hsa:5604","hsa:5594"
"4836","hsa:5604","hsa:5595"
"4837","hsa:5894","hsa:5604"
"4838","hsa:5894","hsa:5605"
"4839","hsa:5894","hsa:8844"
"4840","hsa:5894","hsa:1263"
"4841","hsa:5894","hsa:5970"
"4842","hsa:5894","hsa:4790"
"4843","hsa:673","hsa:5604"
"4844","hsa:1794","hsa:5879"
"4845","hsa:1794","hsa:5880"
"4846","hsa:1794","hsa:5881"
"4847","hsa:5879","hsa:5058"
"4848","hsa:5879","hsa:1535"
"4849","hsa:5879","hsa:27035"
"4850","hsa:5879","hsa:4688"
"4851","hsa:5879","hsa:4689"
"4852","hsa:5879","hsa:653361"
"4853","hsa:5879","hsa:5290"
"4854","hsa:5879","hsa:5291"
"4855","hsa:5879","hsa:5293"
"4856","hsa:5879","hsa:5295"
"4857","hsa:5879","hsa:5296"
"4858","hsa:5879","hsa:8503"
"4859","hsa:5879","hsa:1536"
"4860","hsa:5879","hsa:5599"
"4861","hsa:5879","hsa:5601"
"4862","hsa:5879","hsa:5602"
"4863","hsa:5879","hsa:1432"
"4864","hsa:5879","hsa:5600"
"4865","hsa:5879","hsa:5603"
"4866","hsa:5879","hsa:6300"
"4867","hsa:5879","hsa:5594"
"4868","hsa:5879","hsa:5595"
"4869","hsa:5879","hsa:10163"
"4870","hsa:5879","hsa:8936"
"4871","hsa:5879","hsa:7454"
"4872","hsa:5879","hsa:8976"
"4873","hsa:5879","hsa:7082"
"4874","hsa:5879","hsa:387"
"4875","hsa:5880","hsa:5058"
"4876","hsa:5880","hsa:387"
"4877","hsa:5881","hsa:5058"
"4878","hsa:5881","hsa:387"
"4879","hsa:4790","hsa:8837"
"4880","hsa:4790","hsa:329"
"4881","hsa:4790","hsa:330"
"4882","hsa:4790","hsa:331"
"4883","hsa:4790","hsa:598"
"4884","hsa:4790","hsa:596"
"4885","hsa:4790","hsa:4616"
"4886","hsa:4790","hsa:7185"
"4887","hsa:4790","hsa:7186"
"4888","hsa:4790","hsa:597"
"4889","hsa:4790","hsa:4791"
"4890","hsa:4790","hsa:3576"
"4891","hsa:4790","hsa:3553"
"4892","hsa:4790","hsa:7124"
"4893","hsa:4790","hsa:7128"
"4894","hsa:4790","hsa:4792"
"4895","hsa:4790","hsa:5743"
"4896","hsa:4790","hsa:388372"
"4897","hsa:4790","hsa:6351"
"4898","hsa:4790","hsa:9560"
"4899","hsa:4790","hsa:2920"
"4900","hsa:4790","hsa:7412"
"4901","hsa:4790","hsa:5328"
"4902","hsa:4790","hsa:5783"
"4903","hsa:4790","hsa:332"
"4904","hsa:4790","hsa:10912"
"4905","hsa:4790","hsa:1647"
"4906","hsa:4790","hsa:4772"
"4907","hsa:4790","hsa:3456"
"4908","hsa:4790","hsa:3569"
"4909","hsa:4790","hsa:3592"
"4910","hsa:4790","hsa:3593"
"4911","hsa:4790","hsa:6352"
"4912","hsa:4790","hsa:414062"
"4913","hsa:4790","hsa:6348"
"4914","hsa:4790","hsa:6349"
"4915","hsa:4790","hsa:3606"
"4916","hsa:4790","hsa:2919"
"4917","hsa:4790","hsa:2921"
"4918","hsa:4790","hsa:6347"
"4919","hsa:4790","hsa:820"
"4920","hsa:4790","hsa:114548"
"4921","hsa:4790","hsa:3439"
"4922","hsa:4790","hsa:3440"
"4923","hsa:4790","hsa:3441"
"4924","hsa:4790","hsa:3442"
"4925","hsa:4790","hsa:3443"
"4926","hsa:4790","hsa:3444"
"4927","hsa:4790","hsa:3445"
"4928","hsa:4790","hsa:3446"
"4929","hsa:4790","hsa:3447"
"4930","hsa:4790","hsa:3448"
"4931","hsa:4790","hsa:3449"
"4932","hsa:4790","hsa:3451"
"4933","hsa:4790","hsa:3452"
"4934","hsa:4790","hsa:3627"
"4935","hsa:4790","hsa:5970"
"4936","hsa:4790","hsa:3586"
"4937","hsa:4790","hsa:51561"
"4938","hsa:4790","hsa:6361"
"4939","hsa:4790","hsa:6367"
"4940","hsa:4790","hsa:4793"
"4941","hsa:4790","hsa:4794"
"4942","hsa:4790","hsa:30009"
"4943","hsa:4790","hsa:3458"
"4944","hsa:4790","hsa:3594"
"4945","hsa:4790","hsa:3595"
"4946","hsa:4790","hsa:2625"
"4947","hsa:4790","hsa:3559"
"4948","hsa:4790","hsa:3566"
"4949","hsa:4790","hsa:3565"
"4950","hsa:4790","hsa:3558"
"4951","hsa:4790","hsa:3567"
"4952","hsa:4790","hsa:3596"
"4953","hsa:4790","hsa:177"
"4954","hsa:4790","hsa:2277"
"4955","hsa:4790","hsa:7422"
"4956","hsa:4790","hsa:7423"
"4957","hsa:4790","hsa:7424"
"4958","hsa:4790","hsa:5054"
"4959","hsa:4790","hsa:6401"
"4960","hsa:4790","hsa:3383"
"4961","hsa:4790","hsa:4313"
"4962","hsa:4790","hsa:3552"
"4963","hsa:4790","hsa:2152"
"4964","hsa:4790","hsa:1906"
"4965","hsa:4790","hsa:7056"
"4966","hsa:4790","hsa:5515"
"4967","hsa:4790","hsa:5516"
"4968","hsa:4790","hsa:5518"
"4969","hsa:4790","hsa:5519"
"4970","hsa:4790","hsa:5520"
"4971","hsa:4790","hsa:5521"
"4972","hsa:4790","hsa:5522"
"4973","hsa:4790","hsa:55844"
"4974","hsa:4790","hsa:4843"
"4975","hsa:4790","hsa:112401"
"4976","hsa:4790","hsa:79444"
"4977","hsa:4790","hsa:1051"
"4978","hsa:4790","hsa:1054"
"4979","hsa:4790","hsa:2208"
"4980","hsa:4790","hsa:377841"
"4981","hsa:4790","hsa:953"
"4982","hsa:4790","hsa:956"
"4983","hsa:4790","hsa:958"
"4984","hsa:4790","hsa:960"
"4985","hsa:4790","hsa:3683"
"4986","hsa:4790","hsa:965"
"4987","hsa:4790","hsa:7431"
"4988","hsa:4790","hsa:4318"
"4989","hsa:4790","hsa:1514"
"4990","hsa:4790","hsa:5154"
"4991","hsa:4790","hsa:5155"
"4992","hsa:5970","hsa:329"
"4993","hsa:5970","hsa:330"
"4994","hsa:5970","hsa:331"
"4995","hsa:5970","hsa:598"
"4996","hsa:5970","hsa:596"
"4997","hsa:5970","hsa:4616"
"4998","hsa:5970","hsa:7185"
"4999","hsa:5970","hsa:7186"
"5000","hsa:5970","hsa:597"
"5001","hsa:5970","hsa:4791"
"5002","hsa:5970","hsa:3576"
"5003","hsa:5970","hsa:3553"
"5004","hsa:5970","hsa:7124"
"5005","hsa:5970","hsa:7128"
"5006","hsa:5970","hsa:4792"
"5007","hsa:5970","hsa:5743"
"5008","hsa:5970","hsa:388372"
"5009","hsa:5970","hsa:6351"
"5010","hsa:5970","hsa:9560"
"5011","hsa:5970","hsa:2920"
"5012","hsa:5970","hsa:7412"
"5013","hsa:5970","hsa:5328"
"5014","hsa:5970","hsa:5783"
"5015","hsa:5970","hsa:8837"
"5016","hsa:5970","hsa:332"
"5017","hsa:5970","hsa:10912"
"5018","hsa:5970","hsa:1647"
"5019","hsa:5970","hsa:4772"
"5020","hsa:5970","hsa:3456"
"5021","hsa:5970","hsa:3569"
"5022","hsa:5970","hsa:3592"
"5023","hsa:5970","hsa:3593"
"5024","hsa:5970","hsa:6352"
"5025","hsa:5970","hsa:414062"
"5026","hsa:5970","hsa:6348"
"5027","hsa:5970","hsa:6349"
"5028","hsa:5970","hsa:3606"
"5029","hsa:5970","hsa:2919"
"5030","hsa:5970","hsa:2921"
"5031","hsa:5970","hsa:6347"
"5032","hsa:5970","hsa:820"
"5033","hsa:5970","hsa:114548"
"5034","hsa:5970","hsa:3439"
"5035","hsa:5970","hsa:3440"
"5036","hsa:5970","hsa:3441"
"5037","hsa:5970","hsa:3442"
"5038","hsa:5970","hsa:3443"
"5039","hsa:5970","hsa:3444"
"5040","hsa:5970","hsa:3445"
"5041","hsa:5970","hsa:3446"
"5042","hsa:5970","hsa:3447"
"5043","hsa:5970","hsa:3448"
"5044","hsa:5970","hsa:3449"
"5045","hsa:5970","hsa:3451"
"5046","hsa:5970","hsa:3452"
"5047","hsa:5970","hsa:3627"
"5048","hsa:5970","hsa:4790"
"5049","hsa:5970","hsa:5971"
"5050","hsa:5970","hsa:3586"
"5051","hsa:5970","hsa:51561"
"5052","hsa:5970","hsa:4793"
"5053","hsa:5970","hsa:4794"
"5054","hsa:5970","hsa:30009"
"5055","hsa:5970","hsa:3458"
"5056","hsa:5970","hsa:3594"
"5057","hsa:5970","hsa:3595"
"5058","hsa:5970","hsa:2625"
"5059","hsa:5970","hsa:3559"
"5060","hsa:5970","hsa:3566"
"5061","hsa:5970","hsa:3565"
"5062","hsa:5970","hsa:3558"
"5063","hsa:5970","hsa:3567"
"5064","hsa:5970","hsa:3596"
"5065","hsa:5970","hsa:177"
"5066","hsa:5970","hsa:2277"
"5067","hsa:5970","hsa:7422"
"5068","hsa:5970","hsa:7423"
"5069","hsa:5970","hsa:7424"
"5070","hsa:5970","hsa:5054"
"5071","hsa:5970","hsa:6401"
"5072","hsa:5970","hsa:3383"
"5073","hsa:5970","hsa:4313"
"5074","hsa:5970","hsa:3552"
"5075","hsa:5970","hsa:2152"
"5076","hsa:5970","hsa:1906"
"5077","hsa:5970","hsa:7056"
"5078","hsa:5970","hsa:5515"
"5079","hsa:5970","hsa:5516"
"5080","hsa:5970","hsa:5518"
"5081","hsa:5970","hsa:5519"
"5082","hsa:5970","hsa:5520"
"5083","hsa:5970","hsa:5521"
"5084","hsa:5970","hsa:5522"
"5085","hsa:5970","hsa:55844"
"5086","hsa:5970","hsa:4843"
"5087","hsa:5970","hsa:112401"
"5088","hsa:5970","hsa:79444"
"5089","hsa:5970","hsa:1051"
"5090","hsa:5970","hsa:1054"
"5091","hsa:5970","hsa:2208"
"5092","hsa:5970","hsa:377841"
"5093","hsa:5970","hsa:953"
"5094","hsa:5970","hsa:956"
"5095","hsa:5970","hsa:958"
"5096","hsa:5970","hsa:960"
"5097","hsa:5970","hsa:3683"
"5098","hsa:5970","hsa:965"
"5099","hsa:5970","hsa:7431"
"5100","hsa:5970","hsa:4318"
"5101","hsa:5970","hsa:1514"
"5102","hsa:5970","hsa:5154"
"5103","hsa:5970","hsa:5155"
"5104","hsa:1147","hsa:4792"
"5105","hsa:1147","hsa:4793"
"5106","hsa:1147","hsa:4791"
"5107","hsa:1147","hsa:5971"
"5108","hsa:1147","hsa:3665"
"5109","hsa:1147","hsa:4790"
"5110","hsa:1147","hsa:4794"
"5111","hsa:1147","hsa:5970"
"5112","hsa:3551","hsa:4792"
"5113","hsa:3551","hsa:4793"
"5114","hsa:3551","hsa:4790"
"5115","hsa:3551","hsa:4794"
"5116","hsa:3551","hsa:5970"
"5117","hsa:8517","hsa:4792"
"5118","hsa:8517","hsa:4793"
"5119","hsa:8517","hsa:4790"
"5120","hsa:8517","hsa:1147"
"5121","hsa:8517","hsa:3551"
"5122","hsa:8517","hsa:4794"
"5123","hsa:8517","hsa:5970"
"5124","hsa:4792","hsa:4790"
"5125","hsa:4792","hsa:5970"
"5126","hsa:4793","hsa:4790"
"5127","hsa:4793","hsa:5970"
"5128","hsa:57580","hsa:5879"
"5129","hsa:57580","hsa:5880"
"5130","hsa:57580","hsa:5881"
"5131","hsa:6654","hsa:3265"
"5132","hsa:6654","hsa:3845"
"5133","hsa:6654","hsa:4893"
"5134","hsa:6655","hsa:3265"
"5135","hsa:6655","hsa:3845"
"5136","hsa:6655","hsa:4893"
"5137","hsa:2932","hsa:1499"
"5138","hsa:572","hsa:596"
"5139","hsa:146850","hsa:3702"
"5140","hsa:146850","hsa:5747"
"5141","hsa:146850","hsa:3265"
"5142","hsa:146850","hsa:3845"
"5143","hsa:146850","hsa:4893"
"5144","hsa:146850","hsa:5590"
"5145","hsa:146850","hsa:5170"
"5146","hsa:23533","hsa:3702"
"5147","hsa:23533","hsa:5747"
"5148","hsa:23533","hsa:3265"
"5149","hsa:23533","hsa:3845"
"5150","hsa:23533","hsa:4893"
"5151","hsa:23533","hsa:5590"
"5152","hsa:23533","hsa:5170"
"5153","hsa:5294","hsa:3702"
"5154","hsa:5294","hsa:5747"
"5155","hsa:5294","hsa:3265"
"5156","hsa:5294","hsa:3845"
"5157","hsa:5294","hsa:4893"
"5158","hsa:5294","hsa:5590"
"5159","hsa:5294","hsa:5170"
"5160","hsa:598","hsa:581"
"5161","hsa:598","hsa:578"
"5162","hsa:598","hsa:22861"
"5163","hsa:596","hsa:581"
"5164","hsa:596","hsa:578"
"5165","hsa:596","hsa:22861"
"5166","hsa:596","hsa:836"
"5167","hsa:596","hsa:54205"
"5168","hsa:596","hsa:317"
"5169","hsa:596","hsa:842"
"5170","hsa:329","hsa:8737"
"5171","hsa:329","hsa:7187"
"5172","hsa:329","hsa:842"
"5173","hsa:329","hsa:836"
"5174","hsa:329","hsa:840"
"5175","hsa:329","hsa:8767"
"5176","hsa:330","hsa:8737"
"5177","hsa:330","hsa:7187"
"5178","hsa:330","hsa:842"
"5179","hsa:330","hsa:836"
"5180","hsa:330","hsa:840"
"5181","hsa:330","hsa:8767"
"5182","hsa:3654","hsa:6885"
"5183","hsa:3654","hsa:10454"
"5184","hsa:3654","hsa:23118"
"5185","hsa:3654","hsa:257397"
"5186","hsa:3654","hsa:3665"
"5187","hsa:3654","hsa:7189"
"5188","hsa:51135","hsa:6885"
"5189","hsa:51135","hsa:10454"
"5190","hsa:51135","hsa:23118"
"5191","hsa:51135","hsa:257397"
"5192","hsa:51135","hsa:7189"
"5193","hsa:51135","hsa:3654"
"5194","hsa:51135","hsa:8517"
"5195","hsa:51135","hsa:3656"
"5196","hsa:51135","hsa:1147"
"5197","hsa:51135","hsa:3551"
"5198","hsa:4615","hsa:6885"
"5199","hsa:4615","hsa:10454"
"5200","hsa:4615","hsa:23118"
"5201","hsa:4615","hsa:257397"
"5202","hsa:4615","hsa:3654"
"5203","hsa:4615","hsa:51135"
"5204","hsa:4615","hsa:7189"
"5205","hsa:4615","hsa:8772"
"5206","hsa:4615","hsa:4790"
"5207","hsa:4615","hsa:5970"
"5208","hsa:4615","hsa:7124"
"5209","hsa:4615","hsa:3553"
"5210","hsa:4615","hsa:3569"
"5211","hsa:4615","hsa:3592"
"5212","hsa:4615","hsa:3593"
"5213","hsa:4615","hsa:3576"
"5214","hsa:4615","hsa:2919"
"5215","hsa:4615","hsa:2920"
"5216","hsa:4615","hsa:2921"
"5217","hsa:4615","hsa:4843"
"5218","hsa:4615","hsa:3439"
"5219","hsa:4615","hsa:3440"
"5220","hsa:4615","hsa:3441"
"5221","hsa:4615","hsa:3442"
"5222","hsa:4615","hsa:3443"
"5223","hsa:4615","hsa:3444"
"5224","hsa:4615","hsa:3445"
"5225","hsa:4615","hsa:3446"
"5226","hsa:4615","hsa:3447"
"5227","hsa:4615","hsa:3448"
"5228","hsa:4615","hsa:3449"
"5229","hsa:4615","hsa:3451"
"5230","hsa:4615","hsa:3452"
"5231","hsa:4615","hsa:3456"
"5232","hsa:4615","hsa:1594"
"5233","hsa:4615","hsa:7421"
"5234","hsa:7186","hsa:6885"
"5235","hsa:7186","hsa:10454"
"5236","hsa:7186","hsa:23118"
"5237","hsa:7186","hsa:257397"
"5238","hsa:7186","hsa:9020"
"5239","hsa:7186","hsa:695"
"5240","hsa:7186","hsa:153090"
"5241","hsa:7186","hsa:4217"
"5242","hsa:7186","hsa:2534"
"5243","hsa:7186","hsa:3932"
"5244","hsa:7186","hsa:9846"
"5245","hsa:7186","hsa:5879"
"5246","hsa:7186","hsa:8767"
"5247","hsa:7186","hsa:329"
"5248","hsa:7186","hsa:330"
"5249","hsa:7186","hsa:5290"
"5250","hsa:7186","hsa:5291"
"5251","hsa:7186","hsa:5293"
"5252","hsa:7186","hsa:5295"
"5253","hsa:7186","hsa:5296"
"5254","hsa:7186","hsa:8503"
"5255","hsa:7186","hsa:1147"
"5256","hsa:7186","hsa:3551"
"5257","hsa:7186","hsa:8517"
"5258","hsa:7186","hsa:5606"
"5259","hsa:7186","hsa:5608"
"5260","hsa:7188","hsa:6885"
"5261","hsa:7188","hsa:10454"
"5262","hsa:7188","hsa:23118"
"5263","hsa:7188","hsa:257397"
"5264","hsa:7188","hsa:9020"
"5265","hsa:7188","hsa:8767"
"5266","hsa:7188","hsa:329"
"5267","hsa:7188","hsa:330"
"5268","hsa:7188","hsa:1147"
"5269","hsa:7188","hsa:3551"
"5270","hsa:7188","hsa:8517"
"5271","hsa:7188","hsa:5290"
"5272","hsa:7188","hsa:5291"
"5273","hsa:7188","hsa:5293"
"5274","hsa:7188","hsa:5295"
"5275","hsa:7188","hsa:5296"
"5276","hsa:7188","hsa:8503"
"5277","hsa:8737","hsa:6885"
"5278","hsa:8737","hsa:10454"
"5279","hsa:8737","hsa:23118"
"5280","hsa:8737","hsa:257397"
"5281","hsa:8737","hsa:7189"
"5282","hsa:8737","hsa:10059"
"5283","hsa:8737","hsa:1147"
"5284","hsa:8737","hsa:3551"
"5285","hsa:8737","hsa:8517"
"5286","hsa:8737","hsa:11035"
"5287","hsa:8737","hsa:5606"
"5288","hsa:8737","hsa:5608"
"5289","hsa:8717","hsa:6885"
"5290","hsa:8717","hsa:10454"
"5291","hsa:8717","hsa:23118"
"5292","hsa:8717","hsa:257397"
"5293","hsa:8717","hsa:841"
"5294","hsa:8717","hsa:843"
"5295","hsa:8717","hsa:8772"
"5296","hsa:8717","hsa:1147"
"5297","hsa:8717","hsa:3551"
"5298","hsa:8717","hsa:8517"
"5299","hsa:8717","hsa:9020"
"5300","hsa:8717","hsa:7189"
"5301","hsa:8717","hsa:7186"
"5302","hsa:8717","hsa:8737"
"5303","hsa:7187","hsa:9020"
"5304","hsa:7187","hsa:695"
"5305","hsa:7187","hsa:6885"
"5306","hsa:7187","hsa:10454"
"5307","hsa:7187","hsa:23118"
"5308","hsa:7187","hsa:257397"
"5309","hsa:7187","hsa:29110"
"5310","hsa:7187","hsa:9641"
"5311","hsa:7187","hsa:5290"
"5312","hsa:7187","hsa:5291"
"5313","hsa:7187","hsa:5293"
"5314","hsa:7187","hsa:5295"
"5315","hsa:7187","hsa:5296"
"5316","hsa:7187","hsa:8503"
"5317","hsa:9020","hsa:1147"
"5318","hsa:9020","hsa:6885"
"5319","hsa:9020","hsa:10454"
"5320","hsa:9020","hsa:23118"
"5321","hsa:9020","hsa:257397"
"5322","hsa:9020","hsa:3551"
"5323","hsa:9020","hsa:8517"
"5324","hsa:4791","hsa:6357"
"5325","hsa:4791","hsa:6363"
"5326","hsa:4791","hsa:6366"
"5327","hsa:4791","hsa:6387"
"5328","hsa:4791","hsa:10673"
"5329","hsa:4791","hsa:3383"
"5330","hsa:4791","hsa:4772"
"5331","hsa:4791","hsa:3456"
"5332","hsa:4791","hsa:2208"
"5333","hsa:4791","hsa:377841"
"5334","hsa:4791","hsa:953"
"5335","hsa:4791","hsa:956"
"5336","hsa:4791","hsa:958"
"5337","hsa:4791","hsa:960"
"5338","hsa:4791","hsa:3683"
"5339","hsa:4791","hsa:965"
"5340","hsa:4791","hsa:7431"
"5341","hsa:4791","hsa:7128"
"5342","hsa:4791","hsa:596"
"5343","hsa:5971","hsa:6357"
"5344","hsa:5971","hsa:6363"
"5345","hsa:5971","hsa:6366"
"5346","hsa:5971","hsa:6387"
"5347","hsa:5971","hsa:10673"
"5348","hsa:5971","hsa:3383"
"5349","hsa:5971","hsa:4772"
"5350","hsa:5971","hsa:3456"
"5351","hsa:5971","hsa:4791"
"5352","hsa:5971","hsa:3592"
"5353","hsa:5971","hsa:3593"
"5354","hsa:5971","hsa:3553"
"5355","hsa:5971","hsa:2208"
"5356","hsa:5971","hsa:377841"
"5357","hsa:5971","hsa:953"
"5358","hsa:5971","hsa:956"
"5359","hsa:5971","hsa:958"
"5360","hsa:5971","hsa:960"
"5361","hsa:5971","hsa:3683"
"5362","hsa:5971","hsa:965"
"5363","hsa:5971","hsa:7431"
"5364","hsa:5971","hsa:7128"
"5365","hsa:5971","hsa:596"
"5366","hsa:6885","hsa:3551"
"5367","hsa:6885","hsa:5604"
"5368","hsa:6885","hsa:5608"
"5369","hsa:6885","hsa:5609"
"5370","hsa:6885","hsa:5606"
"5371","hsa:6885","hsa:6416"
"5372","hsa:6885","hsa:1147"
"5373","hsa:6885","hsa:5594"
"5374","hsa:6885","hsa:5595"
"5375","hsa:6885","hsa:5599"
"5376","hsa:6885","hsa:5601"
"5377","hsa:6885","hsa:5602"
"5378","hsa:6885","hsa:1432"
"5379","hsa:6885","hsa:5600"
"5380","hsa:6885","hsa:5603"
"5381","hsa:6885","hsa:6300"
"5382","hsa:6885","hsa:4792"
"5383","hsa:6885","hsa:4793"
"5384","hsa:6885","hsa:8517"
"5385","hsa:102723407","hsa:6850"
"5386","hsa:102723407","hsa:5284"
"5387","hsa:102723407","hsa:2209"
"5388","hsa:102723407","hsa:2212"
"5389","hsa:102723407","hsa:2214"
"5390","hsa:102723407","hsa:2215"
"5391","hsa:102723407","hsa:9103"
"5392","hsa:102723407","hsa:2204"
"5393","hsa:102723407","hsa:2213"
"5394","hsa:102723407","hsa:716"
"5395","hsa:102723407","hsa:715"
"5396","hsa:102723407","hsa:712"
"5397","hsa:102723407","hsa:713"
"5398","hsa:102723407","hsa:714"
"5399","hsa:102723407","hsa:4067"
"5400","hsa:102723407","hsa:2205"
"5401","hsa:102723407","hsa:2206"
"5402","hsa:102723407","hsa:2207"
"5403","hsa:102723407","hsa:7253"
"5404","hsa:102723407","hsa:3105"
"5405","hsa:102723407","hsa:3106"
"5406","hsa:102723407","hsa:3107"
"5407","hsa:102723407","hsa:3108"
"5408","hsa:102723407","hsa:3109"
"5409","hsa:102723407","hsa:3111"
"5410","hsa:102723407","hsa:3112"
"5411","hsa:102723407","hsa:3113"
"5412","hsa:102723407","hsa:3115"
"5413","hsa:102723407","hsa:3117"
"5414","hsa:102723407","hsa:3118"
"5415","hsa:102723407","hsa:3119"
"5416","hsa:102723407","hsa:3122"
"5417","hsa:102723407","hsa:3123"
"5418","hsa:102723407","hsa:3125"
"5419","hsa:102723407","hsa:3126"
"5420","hsa:102723407","hsa:3127"
"5421","hsa:102723407","hsa:3133"
"5422","hsa:102723407","hsa:3134"
"5423","hsa:102723407","hsa:3135"
"5424","hsa:5335","hsa:5578"
"5425","hsa:5335","hsa:5579"
"5426","hsa:5335","hsa:5582"
"5427","hsa:5588","hsa:29775"
"5428","hsa:5588","hsa:79092"
"5429","hsa:5588","hsa:84433"
"5430","hsa:5588","hsa:1147"
"5431","hsa:5588","hsa:3551"
"5432","hsa:5588","hsa:8517"
"5433","hsa:8915","hsa:10892"
"5434","hsa:8915","hsa:8517"
"5435","hsa:8915","hsa:1147"
"5436","hsa:8915","hsa:3551"
"5437","hsa:8915","hsa:1432"
"5438","hsa:8915","hsa:5600"
"5439","hsa:8915","hsa:5603"
"5440","hsa:8915","hsa:6300"
"5441","hsa:8915","hsa:5599"
"5442","hsa:8915","hsa:5601"
"5443","hsa:8915","hsa:5602"
"5444","hsa:8915","hsa:5594"
"5445","hsa:8915","hsa:5595"
"5446","hsa:8915","hsa:841"
"5447","hsa:8915","hsa:5290"
"5448","hsa:8915","hsa:5291"
"5449","hsa:8915","hsa:5293"
"5450","hsa:8915","hsa:5295"
"5451","hsa:8915","hsa:5296"
"5452","hsa:8915","hsa:8503"
"5453","hsa:8915","hsa:4790"
"5454","hsa:8915","hsa:5970"
"5455","hsa:10892","hsa:8517"
"5456","hsa:10892","hsa:1147"
